ID,Review Date,Location,Hotel/Restaurant name,Review
rn551945487,"Reviewed January 6, 2018 ", Phuket Town,Archee Restaurant,"Nice place next to good massage Parlour and across from a family mart. Great food, pad Thai was one of the best. Also good smoothies and fried chicken. Nice effort for Christmas with a tree <f0><U+009F><U+008C><U+00B2> and decorations. Went 3 times and always good and...More"
rn551127202,"Reviewed January 3, 2018 ", Phuket Town,Archee Restaurant,"4 of us with happy bellies.
We have got dinner many times at Archee and the atmosphere is very genuine. We have tried everything from cocktails to Thai style dishes, and everything was amazing. Our best recommendations are the tempura vegetables, spring rolls and all...More"
rn550859202,"Reviewed January 2, 2018 ", Phuket Town,Archee Restaurant,"Our first dinner at Phuket Island, just beside our hotel Navatara. The foods impressed me! All we ordered were very delicious with pretty reasonable price. Especially the shrimp were fresh with good taste. We have decided that we would come again! For drink, I tried...More"
rn550317783,"Reviewed December 30, 2017 ", Phuket Town,Archee Restaurant,"Great chill out place , good food but if your a cheese lover avoid cheese dishes as they are processed cheese. Service is slow and can be frustrating.. but overall well priced good food"
rn549417687,"Reviewed December 26, 2017 ", Phuket Town,Archee Restaurant,"Restaurant is located next door to Navatarra Resort. Family run and friendly. Big choice of dishes and you are asked how spicy you would like your dish. Our favourites were Thai green curry, chicken with cashew nuts and sticky rice with mango.
This place offers...More"
rn548948170,"Reviewed December 23, 2017 ", Phuket Town,Archee Restaurant,"Nice little family run restaurant very close to the Navatara resort. We went a number of times to Archees and always received good service, lovely food and very decent cocktails. Even if you're not staying at the Navatara it's well worth a visit."
rn548795692,"Reviewed December 22, 2017 ", Phuket Town,Archee Restaurant,"Very nice restaurant with lots of thai food. Very friendly people, enough choice (fresh fish), price okay. Certainly recommended."
rn546754286,"Reviewed December 11, 2017 ", Phuket Town,Archee Restaurant,"Huge menu, variety for everyone. Lovely fish, not sure what i had, big portion, nice price, great service, lovely atmosphere. Cannot fault anything."
rn546407638,"Reviewed December 10, 2017 ", Phuket Town,Archee Restaurant,"Super slow service, waited around 45 minutes for the food. Food was delicious but expensive, tourist prices."
rn544598714,"Reviewed December 2, 2017 ", Phuket Town,Archee Restaurant,"We had chicken with cashew nuts and chiken with green curry. Cashew nuts definitivelly deserves a 5/5 rating as it was delicious. Green curry was a bit behind so we cannot go for the maximum rating, still very good. Prices are middle range around 400/500baht...More"
rn544008845,"Reviewed November 29, 2017 ", Phuket Town,Archee Restaurant,"We had dinner at this restaurant. There is a very extensive menu and it takes quite a while to go through it. I had Pad King and deep fried calamari, both of which were quite good. My wife had coconut ice cream and a drink....More"
rn540312149,"Reviewed November 11, 2017 ", Phuket Town,Archee Restaurant,"We went there for 2 dinners in a row and we had the same food on both occasions because it was so good! And yes, the dish was the fried noodles with eggs, Chinese kale, soy sauce and pork. MUST-TRY!
They have amazing ice tea...More"
rn539359875,"Reviewed November 8, 2017 ", Phuket Town,Archee Restaurant,"This is my second night. Partly as I am lazy and staying next door but also as it's rather good indeed.
Located on the bend of a road a 10 min walk from Rawai beach it's position and decor is rather unassuming.
However, the restaurant...More"
rn537348901,"Reviewed October 31, 2017 ", Phuket Town,Archee Restaurant,"A short walk away from Rawai Beach sits an unsuspecting restaurant, with a covered but airy terrace and plenty of space. Behind the smiles of the staff and the thick menu, you can find tasty, savory dishes that are both filling and inexpensive to order....More"
rn532834785,"Reviewed October 14, 2017 ", Phuket Town,Archee Restaurant,"The best thai food restaurant in rawai for a really good price
Dont miss the pad thai and tom yum kung !"
rn521615405,"Reviewed September 5, 2017 ", Phuket Town,Archee Restaurant,"Excellent restaurant in Rawai, great menu and pleasant staff, highly recommended. I am a local and we and our friends come here often.Restaurant is located not far from Rawai Beach on the road to Laem Promphet"
rn515903188,"Reviewed August 21, 2017 ", Phuket Town,Archee Restaurant,"The best Thai dishes in Rawai which I tasted during my stay in Phuket.
I will go back again staff was great and very efficient and friendly. Nice location with parking There are food for everyone's taste. Great choice of desserts and drinks. I would...More"
rn508592859,"Reviewed August 3, 2017 ", Phuket Town,Archee Restaurant,"Archer's was the best meal i had during my stay. A little out of the way, but well worth a visit in my opinion. Its a small family run restaurant, the service is excellent. The food is oustanding and its very cheap. Definately recommend this...More"
rn506463885,"Reviewed July 28, 2017 ", Phuket Town,Archee Restaurant,Good food super fast. Really nice quiet location. Drinks and food is on the cheap side. Owners are very nice.
rn494752923,"Reviewed June 21, 2017 ", Phuket Town,Archee Restaurant,We were a large group of ten persons but at Archee we could always find something to suit the palate of each one. All the dishes we tried were consistently good and tasty as were the cocktails. The seafood was very fresh and well prepared...More
rn478848389,"Reviewed April 25, 2017 ", Phuket Town,Archee Restaurant,By reading good reviews I decided to come at this place. But needed to have a dinner for take away. May be because of that they came up with an idea to get me all rooted seafood by dressing it with spicy and flavour. <f0><U+009F><U+0098><U+00A1>....More
rn471637008,"Reviewed March 31, 2017 ", Phuket Town,Archee Restaurant,"This simple and nice place turned out to be a couple of meters from my hotel. I had a very good Thai curry there and tasty, but incredibly spicy Tom Yam soup (and I can take a lot). A place to recommend if you would...More"
rn467271074,"Reviewed March 14, 2017 ", Phuket Town,Archee Restaurant,Really friendly staff very tasty authentic Thai dishes. Recommend the Penang curry. We just stumbled upon this place but really enjoyed the food and friendly service.
rn467075636,"Reviewed March 13, 2017 ", Phuket Town,Archee Restaurant,"This is a very simple restaurant but very popular with locals and tourists. The staff are friendly, speak good english and are very efficient. Sometimes it can be a challenge to get a table at dinner time."
rn466707039,"Reviewed March 13, 2017 ", Phuket Town,Archee Restaurant,"We really enjoyed the food at this low key but bustling restaurant-particularly the Chinese influenced dishes including fantastic yellow noodles.
The prices were very reasonable and portions a good size and the staff were friendly-if you're staying at Navatara it is a 2 min walk...More"
rn460120591,"Reviewed February 15, 2017 ", Phuket Town,Archee Restaurant,"Ate here regularly, excellent food at good prices. Their Pad Thai was exquisite........ friendly clean and very welcoming. Would highly recommend this restaurant and would return without a doubt"
rn453234302,"Reviewed January 18, 2017 ", Phuket Town,Archee Restaurant,"This restaurant is mainly catering to foreign tourists, but the quality of the food is quite good.
The staff is very kind, but too many tables are piled up in a small space so may be a bit uncomfortable."
rn451438177,"Reviewed January 12, 2017 ", Phuket Town,Archee Restaurant,"We are staying along the broad from this restaurant and have been there three times now. The food is good and plentiful. The staff are young and very helpful and polite.
Biggest problem there and with most of the restaurants in Thailand is sharing with...More"
rn450594259,"Reviewed January 8, 2017 ", Phuket Town,Archee Restaurant,"We chose this restaurant as it was near our hotel and had good reviews. However, we weren't prepared for the amount of smoking. It is an open-air restaurant, but we still got a face full of smoke from numerous European smokers lighting up before and...More"
rn446398839,"Reviewed December 23, 2016 ", Phuket Town,Archee Restaurant,"Grabbed a late lunch here. Simply Delicious!! Every dish we ordered were flavourful. We had fish, ginger and peppercorn; chicken galangal soup; mango and seafood salad."
rn443482043,"Reviewed December 11, 2016 ", Phuket Town,Archee Restaurant,Large selection of dishes all were very tasty price very reasonable. Don't miss it! Good service average price of a dish is about 150-250 bat
rn442079024,"Reviewed December 4, 2016 ", Phuket Town,Archee Restaurant,"Visited with friends, busy despite most competitors being empty, service great, even helped park the car ! Quick friendly and efficient. Food great, good menu reasonably priced. Curry, tempura, seafood all good"
rn440800973,"Reviewed November 28, 2016 ", Phuket Town,Archee Restaurant,"Lovely food, reasonably priced with fantastic service. Very local to our hotel and literally stumbled upon it but found it so nice we made several visits during our stay."
rn437663722,"Reviewed November 15, 2016 ", Phuket Town,Archee Restaurant,"What to say !!! The family staff are top notch and very alert but not in your face either
The food is fantastic ,, we ate there already 3 times ,, all different dishes and all superb
Don't expect fine dining conditions but you will...More"
rn427005170,"Reviewed October 11, 2016 ", Phuket Town,Archee Restaurant,"really good food, great value for money and nice service. they will vary the spiciness of any dish if you ask and they have a great drinks menu!!"
rn418067681,"Reviewed September 13, 2016 ", Phuket Town,Archee Restaurant,Such a friendly restaurant with amazing food too. We had duck curry and green Thai curry it was so good! You have to try the spring rolls they were delicious.
rn406745425,"Reviewed August 17, 2016 ", Phuket Town,Archee Restaurant,"The restaurant doesn't look like much, but the food is fantastic. They offer a great menu. I ordered the seafood and mixed vegetables. The seafood was delicious (cuttlefish, shrimp, octopus, etc). I also ordered the fresh watermelon juice, one of my favorite things the entire...More"
rn399946375,"Reviewed August 1, 2016 ", Phuket Town,Archee Restaurant,"Archee has been our favourite restaurant in Thailand now for 3 years running. Unpretentious setting, awesome food, always great service and all at a price which is really low (though we would pay much more for food like this)."
rn398703341,"Reviewed July 29, 2016 ", Phuket Town,Archee Restaurant,"We are just approaching the end of a 2 week stay in Rawai Beach and have eaten at Archee's almost every night! The food is amazing and priced extremely reasonably - our family of 4 have had main courses, desserts and drinks costing generally between...More"
rn398687863,"Reviewed July 29, 2016 ", Phuket Town,Archee Restaurant,"This restaurant became a regular haunt of ours during our two week holiday in Phuket. We loved it so much we ate there ten times! For the four of us dinner barely topped 1500 baht on our most expensive night, and that included a generous...More"
rn398386628,"Reviewed July 28, 2016 ", Phuket Town,Archee Restaurant,"Hi am from archee enjoy food am happy when customer happy ,We all firmly cleanliness And all services,Services family friendly"
rn387802313,"Reviewed June 30, 2016 ", Phuket Town,Archee Restaurant,"We had our dinner over at Archees on 30th June. This cosy restaurant is just 50m, along the same stretch of road, alongside Navatara Phuket Resort.
The service here was good. And the food was simply awesome!! Prices was very reasonable as well!! We can't...More"
rn377258546,"Reviewed May 28, 2016 ", Phuket Town,Archee Restaurant,"Found this restaurant just up the road and on same side as Navatara Resort and opposite the 24/7 store. Ended up eating there 3 times. Good service and great spring rolls, green curry and pad thai was really good. It is good for a quick...More"
rn372323203,"Reviewed May 12, 2016 ", Phuket Town,Archee Restaurant,One of the best meals I've had in Thailand. Delicious noodles and curries and beautiful drinks! The prices are great (my noodles were 80 baht and my partner's curry was 150 baht). The staff were very friendly and the food came out in less than...More
rn358052784,"Reviewed March 23, 2016 ", Phuket Town,Archee Restaurant,"First of all, you need to know that the TA map shows Archee Restaurant in completely the wrong place. It is much farther south, past Rawai Beach, where the Yanui Beach short-cut (rural road 4161) departs from Highway 4233 (aka Viset Road). It is on...More"
rn357753270,"Reviewed March 23, 2016 ", Phuket Town,Archee Restaurant,"I ate at this place twice this week and loved everything! It is a family run business, the owners does all the cooking himself with very fresh ingredients. His very pleasant wife greets you and makes sure you are attended to. It is not air...More"
rn340893314,"Reviewed January 18, 2016 ", Phuket Town,Archee Restaurant,"If you're staying in Rawai, do yourself a favour and have dinner at Archee Restaurant. It's just past Navatara Hotel and it's a gem. The food is so fresh and reasonably priced. It's a family business and the service is great. The portions are generous...More"
rn338143826,"Reviewed January 7, 2016 ", Phuket Town,Archee Restaurant,"Two friends recommended this family owned restaurant in the last week. They both enjoyed the Spicy Prawn Wonton Soup.
I decided to go for the Spicy Seafood salad in a lime-chilli dressing. I opted for a mild version which was spot on, the dressing was...More"
rn335911335,"Reviewed December 30, 2015 ", Phuket Town,Archee Restaurant,"We ate dinner here twice and were impressed both times. We had a selection of dishes and all were delicious and reasonably priced. Chicken massaman curry was particularly lovely and the fresh prawns cooked with garlic and pepper were delicious. The service was great, staff...More"
rn327618878,"Reviewed November 18, 2015 ", Phuket Town,Archee Restaurant,"Came here for lunch. Great service and I love how they specifically ask how spicy you want your food(even the sauce). Pricing is a bit higher but the portion is big and the food definitely taste ""heavier"" (we had curry and the curry was thick...More"
rn323833861,"Reviewed November 2, 2015 ", Phuket Town,Archee Restaurant,"We found this place on our last day in Rawai, wish we had found it earlier. I had vermicelli noodles with seafood and my husband had a chicken cashew. Lots of fresh ingredients, especially loved the fresh peppercorns in the chicken cashew. The restaurant looks...More"
rn314646920,"Reviewed September 29, 2015 ", Phuket Town,Archee Restaurant,This very basic Thai restaurant is family run and a great find. It has been in Rawai for years and I don't understand why there are no reviews for it. We found it by accident and were a bit worried at first because it is...More
rn306374972,"Reviewed September 2, 2015 ", Phuket Town,Archee Restaurant,"Archee situated on the road to Phromthep Cape.
Simple Thai restaurant with an extensive menu. The food is always very good and great value. A restaurant you go back to again and again. Highly Recommended"
rn306142767,"Reviewed September 1, 2015 ", Phuket Town,Archee Restaurant,"Loved everything I tried at this place: mango shake, pineapple shake, tom yum khong, red curry, green curry, pad Thai. Yum yum yum. Only downside is that it was closed for a few days and I couldn't get more!"
rn267292992,"Reviewed April 22, 2015 ", Phuket Town,Archee Restaurant,"The food was great, the service was great, the prices were great - most mains were about 200 baht with a side. The traffic noise was a bit loud at times, but we'll be back."
rn265171942,"Reviewed April 11, 2015 ", Phuket Town,Archee Restaurant,"This place is fantastic! We spent 9 night in Phuket for our honeymoon, had dinner at Archee 7 times. We regret not having dinner the other 2 nights as well!
My recommendations (anything with seafood):
- Green Curry
- Crispy Fried Fish with Sweet Lemon...More"
rn259353191,"Reviewed March 13, 2015 ", Phuket Town,Archee Restaurant,"We ate here several times during our stay in Phuket and were never disappointed. The place looks like a typical ""plastic chair restaurant"" but is well maintained and very clean. The staff are always smiling and friendly. Cheaper than the restaurants along Rawai beach but...More"
rn254055458,"Reviewed February 13, 2015 ", Phuket Town,Archee Restaurant,We ate here two nights out of a three night stay in Rawai. This is just brilliant food! We had the calamari to start both nights and it was delicious. They have an extensive menu so there's something on it for everyone. The staff were...More
rn242641541,"Reviewed December 2, 2014 ", Phuket Town,Archee Restaurant,The food here is delicious and reasonably priced. There is an extensive menu so take your time over a drink to make your decision. The food is fresh and suitable for the tourist stomach (lol) if you don't believe me make a visit to Archee's...More
rn235694868,"Reviewed October 22, 2014 ", Phuket Town,Archee Restaurant,"After returning from a 10 day holiday in Phuket, I am missing Archees so much !!!
We ate dinner there six or seven times and did not get anything but tasty, fresh good value for money meals.
The staff are always smiling and friendly. The...More"
rn230623038,"Reviewed September 23, 2014 ", Phuket Town,Archee Restaurant,This restaurant is a few steps away from Phuketfit and the Navatara resort hotel. The food is really great and not expensive at all. The restaurant is ran by a nice and welcoming family. I recommend ! Their deserts are just amazing (fried ice cream...More
rn223205793,"Reviewed August 20, 2014 ", Phuket Town,Archee Restaurant,"Archees is a wonderful little restaurant. The premises are traditional, simple and spotlessly clean, but the biggest plus is the fabulous Thai food. I consider that the standard of the food served is the best in Rawai and we ate there several times during our...More"
rn222186969,"Reviewed August 16, 2014 ", Phuket Town,Archee Restaurant,"Archees is a small family run restaurant in Phuket, it's right next door to the Navatara Phuket Resort Hotel, the food is quite possibly the best we tasted on our 2 week holiday to Thailand, and we visited many restaurants from Bangkok down to Krabi....More"
rn220449731,"Reviewed August 8, 2014 ", Phuket Town,Archee Restaurant,"Archee is a gem of a restaurant. Hidden away near Promthep Cape, this family run restaurant dishes up superb Thai food which made it our favourite."
rn197370441,"Reviewed March 14, 2014 ", Phuket Town,Archee Restaurant,We discovered this restaurant while walking to Nai Harn beach. It is a family run business with excellent Thai food. As a matter of fact this is one of the best places we have eaten in Rawai beach. We have been back several times during...More
rn185763686,"Reviewed November 24, 2013 ", Phuket Town,Archee Restaurant,"We stayed in Navatara hotel for more then one week and this restaurant is very close to it. It is a family restaurant, where the chef is the father. It is very lovely and the personel (daughters) is amazingly friendly. We visited this restaurant for...More"
rn177329637,"Reviewed September 15, 2013 ", Phuket Town,Archee Restaurant,"This is arguably the best value Thai restaurant in Rawai, food is authentic and excellent, while service is friendly and efficient."
rn148254730,"Reviewed December 28, 2012 ", Phuket Town,Archee Restaurant,"A very good Thai restaurant in rawai suitable for families, couples,
Clean restaurant and friendly family service,
Fresh fish also eat Europe!!"
rn579772270,Reviewed 1 week ago , Phuket Town,Archee Restaurant,"The food was good, the duck with red curry was undeniably tasty - just be careful asking for spicy here because when they say spicy it’s fiery. The Pad Siew was lovely and the prawn entree was very fresh however I would have to say...More"
rn570748105,"Reviewed April 3, 2018 ", Phuket Town,Archee Restaurant,"Great food and really reasonably priced. Green curry, fish and fried rice all fab! Would definitely visit again."
rn565268708,"Reviewed March 8, 2018 ", Phuket Town,Archee Restaurant,"This place was next to our hotel, my sister ate her every night, I adventured out more not because it’s not fantastic but because I’m an explorer. Food is super fresh, super friendly service. You can tell this is a happily family run business visited...More"
rn560768366,"Reviewed February 15, 2018 ", Phuket Town,Archee Restaurant,"We came back several times to this place because we found it to be the best in the area. Great curry, seafood and stir fried dishes.
Good prices and friendly waiters. Chilled red wine has never tasted so good before. Would recommend!"
rn560202497,"Reviewed February 13, 2018 ", Phuket Town,Archee Restaurant,"The food here was excellent. Always crowded, for good reason. High quality food at low prices. I always got the egg,stuffed with chicken and vegetables, fantastic."
rn558849798,"Reviewed February 6, 2018 ", Phuket Town,Archee Restaurant,We ate here twice. The young staff is super friendly. We ordered different kind of food and all of the menus tasted delicious. Definitely worth a visit.
rn556451292,"Reviewed January 26, 2018 ", Phuket Town,Archee Restaurant,"Our hotel choice, the Navatara Resort Hotel (and, its neighbor, the Archee Restaurent, located just next door), are a bit isolated from the shops and restaurants of Rawai beach proper . . . . about a 10-minute walk away. As the hotel and restaurant are...More"
rn556392080,"Reviewed January 25, 2018 ", Phuket Town,Archee Restaurant,Had a very good Thai meal here. Good basic food. Very good service and inexpensive. Didn’t try any non-Thai god but it looked good.
rn556260943,"Reviewed January 25, 2018 ", Phuket Town,Archee Restaurant,"This is up the road from Navatara Resort where we stayed. Great food all cooked to order. Reasonably priced.
The portions for starters are very generous we had way to much for the four of us!"
rn551945487,"Reviewed January 6, 2018 ", Phuket Town,Archee Restaurant,"Nice place next to good massage Parlour and across from a family mart. Great food, pad Thai was one of the best. Also good smoothies and fried chicken. Nice effort for Christmas with a tree <f0><U+009F><U+008C><U+00B2> and decorations. Went 3 times and always good and...More"
rn579772270,Reviewed 1 week ago , Phuket Town,Archee Restaurant,"The food was good, the duck with red curry was undeniably tasty - just be careful asking for spicy here because when they say spicy it’s fiery. The Pad Siew was lovely and the prawn entree was very fresh however I would have to say...More"
rn570748105,"Reviewed April 3, 2018 ", Phuket Town,Archee Restaurant,"Great food and really reasonably priced. Green curry, fish and fried rice all fab! Would definitely visit again."
rn565268708,"Reviewed March 8, 2018 ", Phuket Town,Archee Restaurant,"This place was next to our hotel, my sister ate her every night, I adventured out more not because it’s not fantastic but because I’m an explorer. Food is super fresh, super friendly service. You can tell this is a happily family run business visited...More"
rn560768366,"Reviewed February 15, 2018 ", Phuket Town,Archee Restaurant,"We came back several times to this place because we found it to be the best in the area. Great curry, seafood and stir fried dishes.
Good prices and friendly waiters. Chilled red wine has never tasted so good before. Would recommend!"
rn560202497,"Reviewed February 13, 2018 ", Phuket Town,Archee Restaurant,"The food here was excellent. Always crowded, for good reason. High quality food at low prices. I always got the egg,stuffed with chicken and vegetables, fantastic."
rn558849798,"Reviewed February 6, 2018 ", Phuket Town,Archee Restaurant,We ate here twice. The young staff is super friendly. We ordered different kind of food and all of the menus tasted delicious. Definitely worth a visit.
rn556451292,"Reviewed January 26, 2018 ", Phuket Town,Archee Restaurant,"Our hotel choice, the Navatara Resort Hotel (and, its neighbor, the Archee Restaurent, located just next door), are a bit isolated from the shops and restaurants of Rawai beach proper . . . . about a 10-minute walk away. As the hotel and restaurant are...More"
rn556392080,"Reviewed January 25, 2018 ", Phuket Town,Archee Restaurant,Had a very good Thai meal here. Good basic food. Very good service and inexpensive. Didn’t try any non-Thai god but it looked good.
rn556260943,"Reviewed January 25, 2018 ", Phuket Town,Archee Restaurant,"This is up the road from Navatara Resort where we stayed. Great food all cooked to order. Reasonably priced.
The portions for starters are very generous we had way to much for the four of us!"
rn551945487,"Reviewed January 6, 2018 ", Phuket Town,Archee Restaurant,"Nice place next to good massage Parlour and across from a family mart. Great food, pad Thai was one of the best. Also good smoothies and fried chicken. Nice effort for Christmas with a tree <f0><U+009F><U+008C><U+00B2> and decorations. Went 3 times and always good and...More"
rn572040374,"Reviewed April 8, 2018 ", Phuket Town,Dibuk restaurant,"I've had lots, and LOTS of authentic Pad Thai throughout my life. So when I stumbled upon this place during the Chinese New Year holidays, I was ecstatic to experience the sweetest, tangiest, beautiful Pad Thai... I ordered TWO after one wasn't enough!
I also...More"
rn560650559,"Reviewed February 15, 2018 ", Phuket Town,Dibuk restaurant,"We were recommended this restaurant seven years ago, and visited it three times in two weeks, as we were so pleased with it, so were looking forward to our visit this time around. Well, what a disappointment that was! First of all, the cocktail Sex...More"
rn552213417,"Reviewed January 7, 2018 ", Phuket Town,Dibuk restaurant,"Very authentic and unique restaurant, nice service and lovely atmosphere! The lovers of Thai cuisine might be a little bit disappointed, since the chef is blatantly European, so what you are likely to get is a European version of Thai cuisine, which is somewhat bland....More"
rn550324696,"Reviewed December 30, 2017 ", Phuket Town,Dibuk restaurant,"Wow, what a find. This is an inauspicious looking place with the most breathtakingly lovely food. Taste and presentation are simply top notch. The best panang curry we have found in Thailand, the best Pad Thai and the best spring rolls. If you are in...More"
rn550090908,"Reviewed December 29, 2017 ", Phuket Town,Dibuk restaurant,"We stumbled across this place on a sweltering lunchtime in December and what a brilliant surprise. Friendly service, beautiful food and a charming setting. It wasn’t the cheapest but compared to standard Thai fare, it was a class above. Highly recommended for a touch of...More"
rn543280715,"Reviewed November 25, 2017 ", Phuket Town,Dibuk restaurant,"Really surprised here as the food surpassed our expectations. My wife had the duck and I had pork with mushroom sauce, both were excellent. The service was very good although the waitresses english was limited. Meal generally was very special and will go back."
rn542388015,"Reviewed November 21, 2017 ", Phuket Town,Dibuk restaurant,"The food was good but I couldn't asked any kind of recomendation. They can't speak english, so I just tryed my luck."
rn494417692,"Reviewed June 19, 2017 ", Phuket Town,Dibuk restaurant,"Over the 10 years I have lived in Phuket I have eaten here quite often, the home made pate is exquisite, baked spinach (I get them to put some cheese on top!) steaks, chicken, Thai food, all reasonably priced, and in Dibuk Road, one of...More"
rn492090407,"Reviewed June 10, 2017 ", Phuket Town,Dibuk restaurant,"In the opinion of myself and my wife this is the best restaurant that we have experienced in Phuket. We have tried many over the years, including some with very big reputations and prices to match, but Dibuk remains our favourite. The food has been...More"
rn483062256,"Reviewed May 9, 2017 ", Phuket Town,Dibuk restaurant,Walking though Old Phuket we wanted a cold beer and a restroom ( not necessarily in that order ) and stumbled upon this French / Thai restaurant . The decor is full on kitsch with old tvs radios and you name it piled on around...More
rn483054532,"Reviewed May 9, 2017 ", Phuket Town,Dibuk restaurant,"Wonderful restaurant situated in historic Sino-Portugese shophouse serving delicious french and Thai food and an eclectic menu to suit everyone at very reasonable prices. I go at least once per month and have done for 15 years, wonderful. You can take your own wine for...More"
rn480192786,"Reviewed April 30, 2017 ", Phuket Town,Dibuk restaurant,"My husband tried rabbit stew for the first time in his life and it is actually really good cooked.
I had fried rice and sweet & sour soup with Mackerel, which were alright for me as a Thai, I prefer tastier food. However, they cooked...More"
rn445991372,"Reviewed December 21, 2016 ", Phuket Town,Dibuk restaurant,"Have been to this restaurant many times,nice staff,fair price,always the same quality which is important.Many restaurants in Phuket even the so called top ones, you go once is very good then go back and it is terrible but this one always comes up with the...More"
rn445730440,"Reviewed December 20, 2016 ", Phuket Town,Dibuk restaurant,"Great Thai & Good French restaurant , friendly staff , good food , in the middle of the old phuket town , we had some Thai food which was great and some french food which was good , would go again . The kitchen was...More"
rn442514835,"Reviewed December 6, 2016 ", Phuket Town,Dibuk restaurant,"they make exellent thai and european style food. the dishes do not only look great but taste amazing. it can take some time to wait for the food, but I'd rather wait a bit for good food."
rn433152992,"Reviewed October 31, 2016 ", Phuket Town,Dibuk restaurant,"This mixture of French and Thai food is amazing. You just can enjoy both. In between the ordered meals I got some delicious starters or a small salad. All the food was fresh and very well done.
Look around the next houses where probably old...More"
rn433097948,"Reviewed October 30, 2016 ", Phuket Town,Dibuk restaurant,"Beautiful and warm ambience, kind and attentive service, good food.
Among the others dishes to be reccomend are the fried prawns wrapped in Phuket noodles and other prawns plates like paneang or with pineapple.
The crepes suzette with mango and ice cream are simply wonderful...More"
rn418657175,"Reviewed September 14, 2016 ", Phuket Town,Dibuk restaurant,It was a great choice on a rainy Sunday evening. The food and service was great. I had the Salmon and she had a steak. They were cooked to perfection and presented in a classy style. The entree's came quickly and the service was typically...More
rn414449595,"Reviewed September 4, 2016 ", Phuket Town,Dibuk restaurant,"Had lunch there and and it was amazing.
You can tell by just looking at the place.
Every dish we had was better then the other.
So can't really tell you what I liked more.
I highly recommend this place."
rn401981854,"Reviewed August 6, 2016 ", Phuket Town,Dibuk restaurant,We had lunch here to escape the rain and were the only customers. The restaurant is located in one of the old Sino-portuguese town houses and the interior is an interesting historical mixture. The menu did not appear too vast as some have said but...More
rn399871569,"Reviewed August 1, 2016 ", Phuket Town,Dibuk restaurant,"Actually, the impossibly extensive menu is not really a fusion of French and Thai; its more a logical combination of the classics from both schools. The smart, well rehearsed food and delightfull interior design possibly makes this Phuket Towns best kept secret."
rn390612415,"Reviewed July 9, 2016 ", Phuket Town,Dibuk restaurant,"After despairing about the non street food food in Phuket we went to Phuket town and stumbled upon this place. Confidence was immediatly restored. My wife, 4 kids and I really enjoyed our meal here. The venue is a great old shophouse with an eclectic...More"
rn360929370,"Reviewed April 2, 2016 ", Phuket Town,Dibuk restaurant,"Tried it on a friend's recommendation. Did not disappoint. Was less busy than we expected but we couldn't fault the food, drink or service. We'll be back!"
rn358920428,"Reviewed March 27, 2016 ", Phuket Town,Dibuk restaurant,"Nice meal in a nice restaurant<U+263A>I actually wanted to taste the crocodile so I went there. It was nice, between fish and meat, cooked with câpres and white wine sauce. It was good but a little greasy and too salty for me. The mashed potatoes...More"
rn349628308,"Reviewed February 21, 2016 ", Phuket Town,Dibuk restaurant,"Another little gem in old Phuket Town, the Dibuk, as it name suggests, is in Dibuk Road a two minute walk from Thalang Road. This road has also had its power lines removed for a much more pleasant appearance. The restaurant serves French and Thai...More"
rn349332264,"Reviewed February 19, 2016 ", Phuket Town,Dibuk restaurant,We have been to this restaurant 2 times and every time staff were unhappy and impolite. I'm very upset......
rn348325622,"Reviewed February 16, 2016 ", Phuket Town,Dibuk restaurant,"This restaurant is just in the heart of historic part of old town where you can feel nice atmosphere, sort of pretentious place and you can see it on waiter's angry and absolutely not hidden expression of face when you order JUST a drink (not...More"
rn346040324,"Reviewed February 8, 2016 ", Phuket Town,Dibuk restaurant,"We came here one evening as a family to eat. The menu has both Thai and French, and we selected some of both. The service was fine (although one waiter/waitress did seem a bit surly and grumpy: perhaps intentionally so, though). The food was very...More"
rn343970051,"Reviewed January 31, 2016 ", Phuket Town,Dibuk restaurant,"Having lived in Phuket for four years, I was looking forward to dining at Dibuk for the first time. The decor is pleasing and slightly French. While the overall dining experience was OK, just OK, I was surprised that the waiting staff were inexperienced to...More"
rn337258509,"Reviewed January 4, 2016 ", Phuket Town,Dibuk restaurant,"Great little restaurant offering a Thai/French menu.
Great ""worn"" look giving a rustic experience.
The Thai menu provided dishes that I've not seen in the UK or the rest of Thailand including frog leg red curry!
We had noodle wrapped prawns and crab sticks (really...More"
rn329920434,"Reviewed November 30, 2015 ", Phuket Town,Dibuk restaurant,"They serve french and thai food, we always go there for french. It is very well made, have interesting dishes."
rn315235386,"Reviewed September 30, 2015 ", Phuket Town,Dibuk restaurant,"Had a great evening with friends and family, all of us enjoyed the evening. Food and drinks are good and a place worth to visit during your visit to Phuket Town.
Will be back again!"
rn297881331,"Reviewed August 11, 2015 ", Phuket Town,Dibuk restaurant,"Located in a lovely old street this place has a great ambience and staff.
Menu will suite all and the food is fantastic either the French or Thai dishes. Prawn with pasta was spectacular and prawn was more the size of a small lobster."
rn296574065,"Reviewed August 7, 2015 ", Phuket Town,Dibuk restaurant,"This must be at least our 8th visit to this lovely little Restaurant in so many years and once again it was perfect in every way. From fabulous starters, delicious mains and the best Irish Coffees in Phuket, everything was perfect and amazing value for...More"
